Id,WnvPresent
1,4.70494260674e-05
2,4.63732211266e-06
3,2.12811046837e-05
4,7.53030712495e-08
5,7.88405202173e-09
6,3.03275154695e-06
7,8.57545146629e-35
8,3.21811412039e-35
9,3.48720674637e-05
10,3.42160920591e-06
11,1.55063838412e-05
12,5.46650950219e-08
13,6.1047023761e-09
14,2.48239229676e-06
15,7.27760722147e-35
16,2.69649968388e-35
17,4.84528385292e-05
18,4.76488777299e-06
19,2.22985507421e-05
20,8.06489680483e-08
21,8.00143310104e-09
22,3.27577531735e-06
23,9.0517416592e-35
24,3.41845026308e-35
25,0.000279587776306
26,3.23415583832e-05
27,0.00012747674395
28,3.06973417717e-07
29,6.04007169517e-08
30,5.53543985877e-06
31,1.12916997863e-34
32,4.54742355324e-35
33,0.000294472387537
34,3.50591369683e-05
35,0.000133190253012
36,3.2334643604e-07
37,6.38406125492e-08
38,5.42774883468e-06
39,1.10371579333e-34
40,4.45199309589e-35
41,0.000321553438022
42,3.92192524292e-05
43,0.000145309561181
44,3.57313740639e-07
45,6.96551112227e-08
46,5.54983769605e-06
47,1.11907344321e-34
48,4.52249393748e-35
49,0.000294472387537
50,3.50591369683e-05
51,0.000133190253012
52,3.2334643604e-07
53,6.38406125492e-08
54,5.42774883468e-06
55,1.10371579333e-34
56,4.45199309589e-35
57,0.000314735565368
58,3.69763448604e-05
59,0.000147276458081
60,3.63203978247e-07
61,6.85652786517e-08
62,6.31948567113e-06
63,1.26366568596e-34
64,5.1175888308e-35
65,0.000252607762225
66,2.94612330936e-05
67,0.000113519206125
68,2.68196444562e-07
69,5.48884578794e-08
70,4.88592425144e-06
71,1.01110934576e-34
72,4.07063438443e-35
73,0.000562025693363
74,8.62633780449e-05
75,0.00026018874931
76,7.46555165843e-07
77,1.28026696196e-07
78,6.92179787198e-06
79,1.32330693178e-34
80,5.410779523e-35
81,0.000312145932876
82,3.80105222946e-05
83,0.000139892794272
84,3.40830077313e-07
85,6.74911756554e-08
86,5.3252548827e-06
87,1.07883540432e-34
88,4.3585652967e-35
89,0.000493921342205
90,7.07694426748e-05
91,0.000226820072452
92,6.13329860707e-07
93,1.10239335709e-07
94,6.42905691393e-06
95,1.24801831356e-34
96,5.09086622281e-35
97,0.00048940214303
98,6.96556306289e-05
99,0.00022876766146
100,6.19434466001e-07
101,1.09920368489e-07
102,6.66323823212e-06
103,1.28670311273e-34
104,5.24693870624e-35
105,0.000261598148199
106,3.09767670952e-05
107,0.00011475120957
108,2.69469827667e-07
109,5.63516402332e-08
110,4.60025439603e-06
111,9.52522731615e-35
112,3.84086434385e-35
113,4.01431809641e-05
114,3.85518362475e-06
115,1.81427831963e-05
116,6.40932747357e-08
117,6.77636076475e-09
118,2.84101178951e-06
119,8.05975850821e-35
120,3.01430224855e-35
121,0.000229970395335
122,2.56373263669e-05
123,0.000109796829402
124,2.51544576529e-07
125,4.92331386688e-08
126,5.556946601e-06
127,1.16156882335e-34
128,4.6710746498e-35
129,0.000394344083061
130,4.96313453638e-05
131,0.000205917629131
132,5.34946088998e-07
133,8.85717048463e-08
134,8.3809088799e-06
135,1.63123765933e-34
136,6.65153339998e-35
137,0.000463768049058
138,6.45911257801e-05
139,0.000205825337013
140,5.3804636087e-07
141,1.00974971528e-07
142,5.84885309089e-06
143,1.15476406366e-34
144,4.70465614456e-35
145,4.50722833279e-05
146,4.36945222553e-06
147,2.06602366673e-05
